stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2022-01-08,2606158,274.4200000000001,9892.77,86.06,0.13639170084074612,0.281284162961885,0.0030245608920632535,428.56,250.12,3.69,0.13100363033665371,0.05117136456972188,0.0003966772447265269
2022-01-09,2606065,233.59999999999854,9969.960000000001,86.89,0.15161636781471055,0.08047945205478411,0.0034246575342465847,462.25999999999993,272.05,3.8600000000000003,0.11492747649001478,0.025375329900921603,0.0007355168087223638
2022-01-10,2605977,249.20000000000073,9988.759999999998,87.69,0.09690677309502532,0.09791332263242931,0.001605136436597129,502.99,283.78000000000003,4.2,0.0720168428456243,0.028728205332113937,0.00033797888626016406
2022-01-11,2605917,248.39999999999964,10013.16,88.09,0.12476709196430227,0.15297906602254452,0.0032206119162640837,524.37,298.23,4.37,0.0886553740028967,0.033068253332570574,0.000648397124168049
2022-01-12,2605840,240.39999999999964,10051.16,88.89,0.1657579943434877,0.14642262895174277,0.001663893510815275,552.8899999999999,315.57000000000005,4.71,0.10810890549704566,0.024905496572555093,0.00030747526632784095
2022-01-13,2605741,244.39999999999964,10086.359999999999,89.28999999999999,0.15316939563093704,0.17675941080196722,0.001636661211129322,598.3499999999999,329.34000000000003,4.88,0.0938445733070969,0.02954792345617106,0.00028411464861703006
2022-01-14,2605648,238.0,10129.56,89.69,0.16067651385558981,0.14285714285714285,0.0,636.3,347.02,5.05,0.09014853912689859,0.030991670595631036,0.0
2022-01-15,2605553,242.0,10163.56,89.69,0.17965113942769778,0.15206611570247633,0.0016528925619834947,673.5799999999999,366.74,5.05,0.09681606284666155,0.023471599513049682,0.00025238279046290097
2022-01-16,2605445,248.0,10200.359999999999,90.09,0.03855240907085465,0.14193548387097069,0.0,722.4000000000001,382.55,5.220000000000001,0.11779191210020816,0.04069767441860461,0.0
2022-01-17,2605350,222.29999999999927,10235.56,90.09,0.06247914191516093,0.10616284300495026,0.0017993702204228195,777.55,411.95,5.220000000000001,0.15897769648882776,0.04707092791460359,0.0007716545559771072
